file,section,depth,startLine,endLine,score,clarity,actionability,evidence,voice,freshness,boundaryClarity,words,highFindings,mediumFindings,lowFindings,issueSummary
pages/developers/key-contacts.mdx,Reporting Security Issues,2,12,15,7.7,8.6,6.1,6.2,9,8.7,8.6,26,0,0,0,thin page
pages/developers/p2p-networking/extensions/round-based.mdx,Round-Based Networking Extension,1,1,7,7.7,8.1,6.1,6.5,9,8.7,8.6,34,0,0,0,thin page
pages/developers/p2p-networking/overview.mdx,Page Intro,0,1,7,7.6,8.6,6.1,5.8,9,8.7,8.6,17,0,0,0,thin page
pages/developers/p2p-networking/overview.mdx,P2P Networking Fundamentals,1,8,14,7.9,8.6,6.5,6.5,9,8.7,8.6,30,0,0,0,thin page
pages/developers/p2p-networking/overview.mdx,Examples,2,15,31,7.7,8.6,6.5,5.8,9,8.7,8.6,1,0,0,0,thin page
pages/developers/p2p-networking/testing.mdx,Testing Multi-node P2P Blueprints,1,1,7,7.7,8.1,6.1,6.2,9,8.7,8.6,37,0,0,0,thin page
pages/developers/p2p-networking/testing.mdx,Example: Multi-node handshake + message,2,8,43,7.8,8.6,6.5,6,9,8.7,8.6,4,0,0,0,thin page
pages/developers/p2p-networking/testing.mdx,Tips,2,44,49,7.5,8.1,5.9,5.8,9,8.7,8.6,43,0,0,0,thin page; few executable examples
pages/developers/p2p-networking/usage.mdx,Using the P2P Networking Utilities,1,1,7,7.7,8.1,6.1,6.2,9,8.7,8.6,42,0,0,0,thin page
pages/developers/p2p-networking/usage.mdx,Example,2,8,72,8,8.6,7.5,6,9,8.7,8.6,30,0,0,0,thin page
pages/developers/p2p-networking/usage.mdx,Integrating Networking with Blueprint Contexts,2,73,95,7.9,8.6,7,6,9,8.7,8.6,22,0,0,0,thin page
pages/developers/p2p-networking/usage.mdx,Round-Based Protocols,2,96,120,7.7,8.1,7,6,9,8.7,8.6,41,0,0,0,thin page
pages/developers/protocol-architecture.mdx,Page Intro,0,1,4,7.5,8.6,5.6,5.8,9,8.7,8.6,3,0,0,0,thin page; few executable examples
pages/developers/protocol-architecture.mdx,Protocol Architecture,1,5,13,7.6,8.1,5.8,6.2,9,8.7,8.6,33,0,0,0,thin page; few executable examples
pages/developers/protocol-architecture.mdx,Core Contracts,2,14,22,7.7,8.1,6.6,6.2,9,8.7,8.6,79,0,0,0,thin page
pages/developers/protocol-architecture.mdx,Migration (TNT),2,23,29,7.6,8.6,5.8,6.2,9,8.7,8.6,32,0,0,0,thin page; few executable examples
pages/developers/protocol-architecture.mdx,How To Integrate,2,30,40,7.8,8.6,5.8,6.9,9,8.7,8.6,28,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,14,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Slashing,1,6,15,8,8.1,7.3,6.5,9,8.7,8.6,79,0,0,0,thin page
pages/developers/slashing.mdx,Lifecycle,2,16,37,7.8,8.6,6.8,6,9,8.7,8.6,13,0,0,0,thin page
pages/developers/slashing.mdx,"`proposeSlash(serviceId, operator, slashBps, evidence)` (`nonReentrant`)",3,38,52,7.7,8.1,6.5,6.2,9,8.7,8.6,110,0,0,0,thin page
pages/developers/slashing.mdx,"`disputeSlash(slashId, reason)` `payable` (`nonReentrant`)",3,53,64,7.2,8,5.7,5.8,8.8,8.7,8.6,124,0,1,0,thin page; few executable examples
pages/developers/slashing.mdx,`executeSlash(slashId)` (permissionless),3,65,80,7.6,8.1,6.4,5.8,9,8.7,8.6,118,0,0,0,thin page
pages/developers/slashing.mdx,"`cancelSlash(slashId, reason)` (`SLASH_ADMIN_ROLE`)",3,81,84,7.5,8.1,5.6,6.2,9,8.7,8.6,42,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Authorization,2,85,99,7.8,8.1,7,6.5,9,8.7,8.6,152,0,0,0,thin page
pages/developers/slashing.mdx,Configuration Parameters,2,100,114,7.5,8.1,6.1,5.8,9,8.7,8.6,175,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Operator Runbook,2,115,116,7.5,8.6,5.6,5.8,9,8.7,8.6,2,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,You Received a Slash Proposal,3,117,128,7.6,8.1,6.2,6.2,8.8,8.7,8.6,147,0,0,1,thin page; few executable examples
pages/developers/slashing.mdx,You Want to Leave the Network,3,129,134,7.4,8.1,5.7,5.8,9,8.7,8.6,67,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,SLASH_ADMIN Runbook,2,135,138,7.5,8.6,5.6,5.8,9,8.7,8.6,24,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Reviewing a Dispute,3,139,148,7.6,8.1,6.1,6.2,9,8.7,8.6,121,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Detecting Stuck State,3,149,155,7.5,8.1,5.8,5.8,9,8.7,8.6,72,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Dispute Economics,2,156,179,7.6,8.1,6.4,5.8,9,8.7,8.6,210,0,0,0,few executable examples
pages/developers/slashing.mdx,Per-Asset Commitment Slashing,2,180,189,7.5,8.1,5.8,5.8,9,8.7,8.6,107,0,0,0,thin page; few executable examples
pages/developers/slashing.mdx,Future Evolution,2,190,203,7.7,8.1,6.6,6.5,9,8.7,8.6,96,0,0,0,thin page
pages/developers/slashing.mdx,Reference,2,204,212,8.1,8.1,7.5,7.6,9,8.7,8.6,36,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,Page Intro,0,1,7,7.6,8.6,5.6,5.8,9,8.7,9,19,0,0,0,thin page; few executable examples
pages/developers/system-architecture/overview.mdx,System Architecture,1,8,14,7.7,8.1,6.2,5.8,9,8.7,9,44,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,Roles and How They Engage,2,15,21,7.7,8.1,6.5,6.2,9,8.7,9,54,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,End-to-End Flow (High Level),2,22,32,7.7,8.1,7.2,5.8,9,8.7,8.6,76,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,Code Map,2,33,34,7.5,8.6,5.6,5.8,9,8.7,8.6,2,0,0,0,thin page; few executable examples
pages/developers/system-architecture/overview.mdx,On-Chain (tnt-core),3,35,47,8.5,8.1,9.8,6.7,9,8.7,9,95,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,Off-Chain ([Blueprint SDK](https://github.com/tangle-network/blueprint/tree/main)),3,48,55,7.9,8.1,7.7,6,9,8.7,9,44,0,0,0,thin page
pages/developers/system-architecture/overview.mdx,The Entrypoint Contract (Composition),2,56,66,7.7,8.6,6.1,6.2,9,8.7,9,29,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,Page Intro,0,1,7,7.5,8.6,5.6,5.8,9,8.7,8.6,19,0,0,0,thin page; few executable examples
pages/developers/system-architecture/rewards.mdx,Rewards & Incentives,1,8,26,7.8,8.1,6.1,7.1,9,8.7,8.6,85,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,Service Fee Split (Developer / Protocol / Operator / Stakers),2,27,42,7.7,8.1,6.8,5.8,9,8.7,8.6,40,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,Staker Distribution (USD-weighted),2,43,50,7.6,8.6,5.8,5.8,9,8.7,8.6,21,0,0,0,thin page; few executable examples
pages/developers/system-architecture/rewards.mdx,Inflation-Funded Incentives (TNT),2,51,60,7.6,8.1,6.3,6.2,9,8.7,8.6,61,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,How To Integrate,2,61,68,7.5,8.1,5.9,5.8,9,8.7,8.6,50,0,0,0,thin page; few executable examples
pages/developers/system-architecture/rewards.mdx,Example: Fee Split And Staker Payout,2,69,75,7.5,8.1,6.2,5.8,9,8.7,8.6,43,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,Code + Tests,2,76,95,7.8,8.1,7.4,5.8,9,8.7,8.6,34,0,0,0,thin page
pages/developers/system-architecture/rewards.mdx,Optional TNT Incentives,2,96,102,7.6,8.6,5.8,6.2,9,8.7,8.6,27,0,0,0,thin page; few executable examples
pages/developers/testing-with-tangle.mdx,Testing with Tangle,1,1,2,7.6,8.6,5.6,5.8,9,8.7,8.6,3,0,0,0,thin page; few executable examples
pages/developers/testing-with-tangle.mdx,How to test your blueprint with Tangle,2,3,7,7.7,8.1,6.6,6,9,8.7,8.6,48,0,0,0,thin page
pages/developers/testing-with-tangle.mdx,Prerequisites,3,8,13,7.6,8.6,5.9,5.8,9,8.7,8.6,13,0,0,0,thin page; few executable examples
pages/developers/testing-with-tangle.mdx,Generate a local operator key,3,14,22,7.9,8.6,7.4,6,9,8.7,8.6,19,0,0,0,thin page
pages/developers/testing-with-tangle.mdx,Start a seeded Anvil network,3,23,45,7.9,8.1,7.4,6.5,9,8.7,8.6,53,0,0,0,thin page
pages/developers/testing-with-tangle.mdx,Run your blueprint against local Tangle,3,46,61,8.1,8.1,8.8,6.2,9,8.7,8.6,38,0,0,0,thin page
pages/developers/troubleshooting.mdx,Troubleshooting Guide,1,3,6,7.6,8.6,5.6,5.8,9,8.7,8.6,15,0,0,0,thin page; few executable examples
pages/developers/troubleshooting.mdx,Common Issues,2,7,8,7.5,8.6,5.6,5.8,9,8.7,8.6,2,0,0,0,thin page; few executable examples
pages/developers/troubleshooting.mdx,Blueprint Metadata Build Failures,3,9,38,8.2,8.1,9.3,6,9,8.7,8.6,47,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,18,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,Upgrade Discipline,1,6,9,7.7,8.1,6.1,6.5,9,8.7,8.6,71,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Upgradeable Contracts,2,10,25,8.7,8.1,10,8.2,9,8.7,8.6,117,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Storage Layout Rules,2,26,29,7.5,8.1,5.6,6.2,9,8.7,8.6,42,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,Gap Pattern,3,30,44,7.7,8.1,6.5,6.5,9,8.7,8.6,84,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Discipline Checklist (Every Upgrade),3,45,56,7.8,8.1,7.4,6,9,8.7,8.6,49,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,When You Would NOT Decrement,3,57,61,7.5,8.1,5.8,6.2,9,8.7,8.6,48,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,When You MUST Decrement,3,62,66,7.5,8.1,5.8,6.2,9,8.7,8.6,63,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,Authorization (the Upgrade Itself),2,67,81,7.7,8.1,6.5,6.2,9,8.7,8.6,119,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,TangleTimelock Storage Write,2,82,96,8,8.1,7.7,6.9,9,8.7,8.6,88,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Parameter Migrations,2,97,107,7.5,8.1,6,5.8,9,8.7,8.6,84,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,Post-Deploy Checklist,2,108,138,8.2,8.1,9.3,6.2,9,8.7,8.6,53,0,0,0,thin page
pages/developers/upgrade-discipline.mdx,Audit Hooks,2,139,147,7.6,8.1,6,6.2,9,8.7,8.6,65,0,0,0,thin page; few executable examples
pages/developers/upgrade-discipline.mdx,Reference,2,148,153,7.9,8.6,6.3,6.9,9,8.7,8.6,14,0,0,0,thin page
pages/gateway/api-chat.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/gateway/api-chat.mdx,POST /v1/chat/completions,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,20,0,0,0,thin page; few executable examples
pages/gateway/api-chat.mdx,Request,2,10,17,7.9,8.6,7,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/api-chat.mdx,Body,3,18,50,7.8,8.6,6.5,6,9,8.7,8.6,23,0,0,0,thin page
pages/gateway/api-chat.mdx,Routing headers (optional),3,51,60,7.5,8.1,5.9,5.8,9,8.7,8.6,43,0,0,0,thin page; few executable examples
pages/gateway/api-chat.mdx,Validation,3,61,70,7.5,8.1,5.9,5.8,9,8.7,8.6,34,0,0,0,thin page; few executable examples
pages/gateway/api-chat.mdx,Response (non-streaming),2,71,89,7.8,8.6,6.5,6,9,8.7,8.6,7,0,0,0,thin page
pages/gateway/api-chat.mdx,Response (streaming),2,90,93,7.5,8.6,5.6,5.8,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/gateway/api-chat.mdx,Response headers,2,94,97,7.6,8.6,5.6,6,9,8.7,8.6,10,0,0,0,thin page; few executable examples
pages/gateway/api-compliance.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,14,0,0,0,thin page; few executable examples
pages/gateway/api-compliance.mdx,Provider Compliance API,1,6,7,7.6,8.6,5.6,5.8,9,8.7,8.6,3,0,0,0,thin page; few executable examples
pages/gateway/api-compliance.mdx,GET /api/gateway/compliance,2,8,32,8.1,8.6,7.9,6.2,9,8.7,8.6,11,0,0,0,thin page
pages/gateway/api-compliance.mdx,PUT /api/admin/compliance,2,33,50,7.7,8.1,7,6,9,8.7,8.6,34,0,0,0,thin page
pages/gateway/api-credits.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/gateway/api-credits.mdx,GET /v1/credits,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,8,0,0,0,thin page; few executable examples
pages/gateway/api-credits.mdx,Request,2,10,16,7.9,8.6,7,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/api-credits.mdx,Response,2,17,30,7.8,8.6,6.7,6,9,8.7,8.6,14,0,0,0,thin page
pages/gateway/api-generation.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,12,0,0,0,thin page; few executable examples
pages/gateway/api-generation.mdx,GET /v1/generation,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,14,0,0,0,thin page; few executable examples
pages/gateway/api-generation.mdx,Request,2,10,16,7.9,8.6,7,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/api-generation.mdx,Parameters,2,17,22,7.6,8.6,5.8,5.8,9,8.7,8.6,10,0,0,0,thin page; few executable examples
pages/gateway/api-generation.mdx,Response,2,23,48,7.8,8.6,6.5,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/api-generation.mdx,Errors,2,49,56,7.1,8.4,5.9,5.8,8.6,8.7,8.6,24,0,2,0,thin page; few executable examples
pages/gateway/authentication.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,8,0,0,0,thin page; few executable examples
pages/gateway/authentication.mdx,Authentication,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/gateway/authentication.mdx,API Key,2,10,22,7.9,8.1,7.7,6,9,8.7,8.6,39,0,0,0,thin page
pages/gateway/authentication.mdx,Session (Cookie),2,23,29,7.6,8.6,5.8,5.8,9,8.7,8.6,20,0,0,0,thin page; few executable examples
pages/gateway/authentication.mdx,SIWE (Sign-In with Ethereum),2,30,38,7.8,8.6,6.5,6.5,9,8.7,8.6,14,0,0,0,thin page
pages/gateway/authentication.mdx,SpendAuth (On-Chain Payment),2,39,51,7.9,8.5,7.6,6.7,8.8,8.7,8.6,31,0,1,0,thin page
pages/gateway/authentication.mdx,Anonymous,2,52,58,7.6,8.6,5.8,6,9,8.7,8.6,24,0,0,0,thin page; few executable examples
pages/gateway/byok.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,19,0,0,0,thin page; few executable examples
pages/gateway/byok.mdx,Bring Your Own Key (BYOK),1,6,9,7.4,8.5,5.6,5.8,8.8,8.7,8.6,27,0,1,0,thin page; few executable examples
pages/gateway/byok.mdx,Per-request BYOK,2,10,27,7.8,8.6,6.6,6,9,8.7,8.6,8,0,0,0,thin page
pages/gateway/byok.mdx,Multiple credentials,3,28,46,7.8,8.6,6.5,6,9,8.7,8.6,13,0,0,0,thin page
pages/gateway/byok.mdx,Multiple providers,3,47,61,7.8,8.6,6.5,6,9,8.7,8.6,2,0,0,0,thin page
pages/gateway/byok.mdx,Automatic fallback,2,62,73,7.5,8,6.6,6.2,8.8,8.7,8.6,61,0,1,0,thin page
pages/gateway/byok.mdx,Pricing,2,74,80,7.3,8.5,5.8,5.8,8.8,8.7,8.6,14,0,1,0,thin page; few executable examples
pages/gateway/byok.mdx,Security,2,81,87,7.5,8.1,6,5.8,9,8.7,8.6,48,0,0,0,thin page; few executable examples
pages/gateway/caching.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,13,0,0,0,thin page; few executable examples
pages/gateway/caching.mdx,Automatic Caching,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,25,0,0,0,thin page; few executable examples
pages/gateway/caching.mdx,Usage,2,10,26,7.8,8.6,6.5,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/caching.mdx,How it works,2,27,50,7.9,8.1,7.8,6.2,9,8.7,8.6,71,0,0,0,thin page
pages/gateway/caching.mdx,Response caching,2,51,73,7.9,8.1,7.5,6.2,9,8.7,8.6,47,0,0,0,thin page
pages/gateway/enterprise-zdr.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,12,0,0,0,thin page; few executable examples
pages/gateway/enterprise-zdr.mdx,Enterprise ZDR Setup,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,25,0,0,0,thin page; few executable examples
pages/gateway/enterprise-zdr.mdx,Step 1: Understand the trust model,2,10,18,7.5,8.1,5.9,6,9,8.7,8.6,53,0,0,0,thin page; few executable examples
pages/gateway/enterprise-zdr.mdx,Step 2: Choose your approach,2,19,20,7.5,8.6,5.6,5.8,9,8.7,8.6,5,0,0,0,thin page; few executable examples
pages/gateway/enterprise-zdr.mdx,Option A: Team-wide ZDR (recommended),3,21,33,7.5,8,7,6,8.8,8.7,8.6,37,0,1,0,thin page
pages/gateway/enterprise-zdr.mdx,Option B: Per-request ZDR,3,34,49,7.8,8.6,6.6,6,9,8.7,8.6,21,0,0,0,thin page
pages/gateway/enterprise-zdr.mdx,Step 3: Verify provider coverage,2,50,59,7.7,8.1,7,6,9,8.7,8.6,40,0,0,0,thin page
pages/gateway/enterprise-zdr.mdx,Step 4: Set up BYOK (optional),2,60,67,7.5,8.1,5.9,6,9,8.7,8.6,37,0,0,0,thin page; few executable examples
pages/gateway/enterprise-zdr.mdx,Step 5: Monitor compliance,2,68,80,8,8.6,7.5,6.2,9,8.7,8.6,25,0,0,0,thin page
pages/gateway/enterprise-zdr.mdx,Combining ZDR + no-train,2,81,95,7.8,8.6,6.5,6,9,8.7,8.6,29,0,0,0,thin page
pages/gateway/fallbacks.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,15,0,0,0,thin page; few executable examples
pages/gateway/fallbacks.mdx,Model Fallbacks,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,18,0,0,0,thin page; few executable examples
pages/gateway/fallbacks.mdx,Usage,2,10,33,7.7,8.1,6.7,6,9,8.7,8.6,33,0,0,0,thin page
pages/gateway/fallbacks.mdx,How fallback works,2,34,43,6.8,7.7,5.9,5.8,8.5,8.7,8.6,58,0,3,0,thin page; few executable examples
pages/gateway/fallbacks.mdx,Combining with provider ordering,2,44,64,7.8,8.6,6.7,6,9,8.7,8.6,31,0,0,0,thin page
pages/gateway/fallbacks.mdx,Observability,2,65,72,7.8,8.6,6.5,6.2,9,8.7,8.6,14,0,0,0,thin page
pages/gateway/feature-flags.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/gateway/feature-flags.mdx,Feature Flags,1,6,9,7.7,8.6,5.7,5.8,9,8.7,8.6,21,0,0,0,thin page; few executable examples
pages/gateway/feature-flags.mdx,Available flags,2,10,19,7.5,8.1,5.9,5.8,9,8.7,8.6,51,0,0,0,thin page; few executable examples
pages/gateway/feature-flags.mdx,Usage,2,20,28,7.8,8.6,6.6,6,9,8.7,8.6,5,0,0,0,thin page
pages/gateway/feature-flags.mdx,Notes,2,29,36,7.5,8.1,5.9,5.8,9,8.7,8.6,92,0,0,0,thin page; few executable examples
pages/gateway/free-tier.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,12,0,0,0,thin page; few executable examples
pages/gateway/free-tier.mdx,Free Tier,1,6,9,7.7,8.6,5.7,5.8,9,8.7,8.6,18,0,0,0,thin page; few executable examples
pages/gateway/free-tier.mdx,Limits,2,10,17,7.6,8.6,5.9,5.8,9,8.7,8.6,26,0,0,0,thin page; few executable examples
pages/gateway/free-tier.mdx,Allowed models,2,18,32,7.5,8.1,6.1,5.8,8.8,8.7,8.6,50,0,0,1,thin page; few executable examples
pages/gateway/free-tier.mdx,Blocked models,2,33,54,7.7,8.1,6.9,6,9,8.7,8.6,46,0,0,0,thin page
pages/gateway/free-tier.mdx,Response headers,2,55,63,7.8,8.6,6.5,6,9,8.7,8.6,8,0,0,0,thin page
pages/gateway/generation-lookup.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,14,0,0,0,thin page; few executable examples
pages/gateway/generation-lookup.mdx,Generation Lookup,1,6,9,7.7,8.6,5.7,5.8,9,8.7,8.6,21,0,0,0,thin page; few executable examples
pages/gateway/generation-lookup.mdx,Endpoint,2,10,17,7.8,8.6,6.5,6,9,8.7,8.6,13,0,0,0,thin page
pages/gateway/generation-lookup.mdx,Example,2,18,24,7.9,8.6,7.4,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/generation-lookup.mdx,Response,2,25,54,7.8,8.6,6.5,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/generation-lookup.mdx,Fields,2,55,72,7.6,8.1,6.4,5.8,9,8.7,8.6,87,0,0,0,thin page; few executable examples
pages/gateway/getting-started.mdx,Page Intro,0,1,5,7.6,8.6,5.7,5.8,9,8.7,8.6,15,0,0,0,thin page; few executable examples
pages/gateway/getting-started.mdx,Getting Started,1,6,7,7.6,8.6,5.6,5.8,9,8.7,8.6,2,0,0,0,thin page; few executable examples
pages/gateway/getting-started.mdx,1. Get an API key,2,8,11,7.7,8.6,6.1,6,9,8.7,8.6,27,0,0,0,thin page
pages/gateway/getting-started.mdx,2. Make a request,2,12,13,7.6,8.6,5.7,5.8,9,8.7,8.6,4,0,0,0,thin page; few executable examples
pages/gateway/getting-started.mdx,curl,3,14,26,7.9,8.6,7.4,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/getting-started.mdx,Python (OpenAI SDK),3,27,43,7.9,8.6,7,6,9,8.7,8.6,3,0,0,0,thin page
pages/gateway/getting-started.mdx,TypeScript (AI SDK),3,44,60,8,8.6,7.9,6,9,8.7,8.6,3,0,0,0,thin page
pages/gateway/getting-started.mdx,3. Check the response headers,2,61,74,7.8,8.6,6.6,6.2,9,8.7,8.6,24,0,0,0,thin page
pages/gateway/getting-started.mdx,4. Try different models,2,75,89,7.5,8.5,6.5,6,8.8,8.7,8.6,25,0,1,0,thin page
pages/gateway/getting-started.mdx,What's next,2,90,95,7,8.2,5.9,6.5,8.5,8.7,8.6,30,0,3,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,10,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Guardrails,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,22,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Detection categories,2,10,11,7.5,8.6,5.6,5.8,9,8.7,8.6,2,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,PII detection,3,12,22,7.5,8.1,6,5.8,9,8.7,8.6,40,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Prompt injection detection,3,23,34,7.5,8.1,5.9,5.8,9,8.7,8.6,40,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Modes,2,35,36,7.5,8.6,5.6,5.8,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/gateway/guardrails.mdx,Audit mode (default),3,37,44,7.8,8.6,6.5,6,9,8.7,8.6,17,0,0,0,thin page
pages/gateway/guardrails.mdx,Block mode,3,45,60,7.8,8.6,6.5,6,9,8.7,8.6,27,0,0,0,thin page
pages/gateway/guardrails.mdx,Disabling,2,61,64,7.6,8.6,5.7,6,9,8.7,8.6,13,0,0,0,thin page; few executable examples
pages/gateway/how-routing-works.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,12,0,0,0,thin page; few executable examples
pages/gateway/how-routing-works.mdx,How Routing Works,1,6,9,7.7,8.6,5.7,5.8,9,8.7,8.6,25,0,0,0,thin page; few executable examples
pages/gateway/how-routing-works.mdx,The three tiers,2,10,15,7.8,8.6,6.5,6,9,8.7,8.6,3,0,0,0,thin page
pages/gateway/how-routing-works.mdx,Tier 1: Operator routing,3,16,28,6.9,8.1,6.9,7.3,9,8.7,6.8,102,0,0,0,protocol/hosted boundary needs sharper wording; thin page
pages/gateway/how-routing-works.mdx,Tier 2: LiteLLM proxy,3,29,36,7.4,8.1,5.6,5.8,9,8.7,8.6,53,0,0,0,thin page; few executable examples
pages/gateway/how-routing-works.mdx,Tier 3: Direct provider,3,37,44,7.5,8.1,5.6,6,9,8.7,8.6,47,0,0,0,thin page; few executable examples
pages/gateway/how-routing-works.mdx,Compliance mode,2,45,54,7.7,8.1,6.6,6.2,9,8.7,8.6,34,0,0,0,thin page
pages/gateway/how-routing-works.mdx,Routing control,2,55,66,6.5,8.1,6.1,5.8,9,8.7,6.8,61,0,0,0,protocol/hosted boundary needs sharper wording; thin page; few executable examples
pages/gateway/index.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,18,0,0,0,thin page; few executable examples
pages/gateway/index.mdx,Tangle Gateway,1,6,9,7.1,8.3,5.6,5.6,9,8.7,8.6,22,1,0,0,1 high scanner findings; thin page; few executable examples
pages/gateway/index.mdx,What it does,2,10,17,6.8,7.7,6,5.8,8.8,8.7,8.6,73,1,1,0,1 high scanner findings; thin page; few executable examples
pages/gateway/index.mdx,Quick example,2,18,32,7.9,8.6,7,6,9,8.7,8.6,14,0,0,0,thin page
pages/gateway/index.mdx,Architecture,2,33,44,6.8,7.7,5.9,6,8.8,8.7,8.6,76,1,1,0,1 high scanner findings; thin page; few executable examples
pages/gateway/index.mdx,How it fits,2,45,52,7.8,8.1,6.6,6.5,9,8.7,9,47,0,0,0,thin page
pages/gateway/index.mdx,Next steps,2,53,59,6.7,7.6,6,6.7,8.3,8.7,8.6,35,0,4,0,thin page; few executable examples
pages/gateway/migrate-openai.mdx,Page Intro,0,1,5,7.5,8.6,5.6,5.8,9,8.7,8.6,16,0,0,0,thin page; few executable examples
pages/gateway/migrate-openai.mdx,Migrate from OpenAI,1,6,9,7.6,8.6,5.6,5.8,9,8.7,8.6,13,0,0,0,thin page; few executable examples
pages/gateway/migrate-openai.mdx,Python,2,10,27,7.9,8.6,7.1,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/migrate-openai.mdx,TypeScript,2,28,39,7.9,8.6,7,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/migrate-openai.mdx,curl,2,40,50,8,8.6,8,6,9,8.7,8.6,1,0,0,0,thin page
pages/gateway/migrate-openai.mdx,What you get,2,51,60,7.6,8.1,6.1,6,9,8.7,8.6,74,0,0,0,thin page; few executable examples
